category,authorList,name,sentence,url,prettyVersion,paragraph,version,download,timestamp,type,id,imports,removed_at
Data,[Maxime Walzberg (Nucky)](http://www.nucky.io/),Share,"Classes to create a poll in a Processing sketch, and to read/send string messages to a server from a sketch.",http://sharelib.nucky.io/,1,,1,http://www.nucky.io/public/share.zip,1349452872,library,066,,
Hardware,[Daniel Sauter](http://daniel-sauter.com/) and j.duran,Ketai,"Android library for working with sensors, cameras, multi-touch, networking, Bluetooth, WiFi Direct, Near Field Communication, and SQLite",http://ketaiProject.com/,v7,"The Ketai library simplifies working hardware devices and sensors built into Android phones and tablets. It is designed specifically for the Android mode in Processing 2.0+, and includes the following classes: KetaiSensor, KetaiGesture, KetaiCamera, KetaiSimpleFace, KetaiList, KetaiKeyboard, KetaiLocation, KetaiBluetooth, KetaiWiFiDirect, KetaiNFC, and KetaiSQLite.",7,http://ketaiproject.org/ketai.zip,1352479566,library,066,,
Hardware,[Daniel Sauter](http://daniel-sauter.com/) and j.duran,Ketai,"Android library for working with sensors, cameras, multi-touch, networking, Bluetooth, WiFi Direct, Near Field Communication, and SQLite",http://ketaiProject.com/,v9,"The Ketai library simplifies working hardware devices and sensors built into Android phones and tablets. It is designed specifically for the Android mode in Processing 2.0+, and includes the following classes: KetaiSensor, KetaiGesture, KetaiCamera, KetaiSimpleFace, KetaiList, KetaiKeyboard, KetaiLocation, KetaiBluetooth, KetaiWiFiDirect, KetaiNFC, and KetaiSQLite.",9,http://ketaiproject.org/ketai.zip,1363296303,library,066,,
Hardware,[Daniel Sauter](http://daniel-sauter.com/) and j.duran,Ketai,"Android library for working with sensors, cameras, multi-touch, networking, Bluetooth, WiFi Direct, Near Field Communication, and SQLite",http://ketaiProject.com/,v10,"The Ketai library simplifies working hardware devices and sensors built into Android phones and tablets. It is designed specifically for the Android mode in Processing 2.0+, and includes the following classes: KetaiSensor, KetaiGesture, KetaiCamera, KetaiSimpleFace, KetaiList, KetaiKeyboard, KetaiLocation, KetaiBluetooth, KetaiWiFiDirect, KetaiNFC, and KetaiSQLite.",10,http://ketailibrary.org/ketai.zip,1383693594,library,066,,
Hardware,[Daniel Sauter](http://daniel-sauter.com/) and j.duran,Ketai,"Android library for working with sensors, cameras, multi-touch, networking, Bluetooth, WiFi Direct, Near Field Communication, and SQLite",http://ketaiProject.com/,v7,"The Ketai library simplifies working hardware devices and sensors built into Android phones and tablets. It is designed specifically for the Android mode in Processing 2.0+, and includes the following classes: KetaiSensor, KetaiGesture, KetaiCamera, KetaiSimpleFace, KetaiList, KetaiKeyboard, KetaiLocation, KetaiBluetooth, KetaiWiFiDirect, KetaiNFC, and KetaiSQLite.",7,http://ketaiproject.org/ketai.zip,1349452872,library,067,,
I/O,[Hauke Altmann](http://graffitiresearchlab.de),proJMS,Publish and consume text messages to create peer-to-peer communication between processing applications.,http://sourceforge.net/projects/projms/,0.1,Implementing JMS messaging the library allows to send and receive messages to/from any other application using JMS.,1,http://www.graffitiresearchlab.de/wp-content/uploads/proJMS.zip,1352491421,library,067,,
I/O,[Hauke Altmann](http://graffitiresearchlab.de),proJMS,Publish and consume text messages to create peer-to-peer communication between processing applications.,http://sourceforge.net/projects/projms/,0.2,Implementing JMS messaging the library allows to send and receive messages to/from any other application using JMS.,2,http://www.graffitiresearchlab.de/wp-content/uploads/proJMS.zip,1363296303,library,067,,
Utilities,[Philippe Lhoste](http://Phi.Lho.free.fr/),P8gGraphicsSVG,Allows Processing to export the drawings of a sketch in SVG format.,http://Phi.Lho.free.fr/Programming/Processing/P8gGraphicsSVG/,2.0,"It is used in a way similar to PGraphicsPDF, as a renderer / recorder. It uses the Apache Batik library.",200,http://phi.lho.free.fr/programming/Processing/P8gGraphicsSVG/P8gGraphicsSVG.zip,1354039829,library,068,,
Utilities,[Darius Morawiec](http://voidplus.de),$1 Unistroke Recognizer,"Implementation of the [$1 Gesture Recognizer](http://depts.washington.edu/aimgroup/proj/dollar/), a template based gesture recognition.",https://github.com/DariusMorawiec/OneDollar-Unistroke-Recognizer,0.1,,1,https://raw.github.com/voidplus/OneDollar-Unistroke-Recognizer/master/download/OneDollarUnistrokeRecognizer.zip,1354039829,library,069,,
Utilities,[Darius Morawiec](http://voidplus.de),$1 Unistroke Recognizer,"Implementation of the [$1 Gesture Recognizer](http://depts.washington.edu/aimgroup/proj/dollar/), a template based gesture recognition.",https://github.com/voidplus/OneDollar-Unistroke-Recognizer,0.1,,2,https://raw.github.com/voidplus/OneDollar-Unistroke-Recognizer/master/download/OneDollarUnistrokeRecognizer.zip,1355955708,library,069,,
Utilities,[Darius Morawiec](http://voidplus.de),$1 Unistroke Recognizer,"Implementation of the [$1 Gesture Recognizer](http://depts.washington.edu/aimgroup/proj/dollar/), a two-dimensional template based gesture recognition.",https://github.com/voidplus/OneDollar-Unistroke-Recognizer,0.2,,3,https://raw.github.com/voidplus/OneDollar-Unistroke-Recognizer/master/download/OneDollarUnistrokeRecognizer.zip,1357149732,library,069,,
Utilities,[Darius Morawiec](http://voidplus.de),$1 Unistroke Recognizer,"Implementation of the [$1 Gesture Recognizer](http://depts.washington.edu/aimgroup/proj/dollar/), a two-dimensional template based gesture recognition.",https://github.com/voidplus/onedollar-unistroke-recognizer,0.2.1,,4,https://raw.github.com/voidplus/OneDollar-Unistroke-Recognizer/master/download/OneDollarUnistrokeRecognizer.zip,1361901672,library,069,,
Utilities,[Darius Morawiec](http://voidplus.de),$1 Unistroke Recognizer,"Implementation of the [$1 Gesture Recognizer](http://depts.washington.edu/aimgroup/proj/dollar/), a two-dimensional template based gesture recognition.",https://github.com/voidplus/onedollar-unistroke-recognizer,0.2.2,,5,https://raw.github.com/voidplus/OneDollar-Unistroke-Recognizer/master/download/OneDollarUnistrokeRecognizer.zip,1366037521,library,069,,
Utilities,[Darius Morawiec](http://voidplus.de),$1 Unistroke Recognizer,"Implementation of the [$1 Gesture Recognizer](http://depts.washington.edu/aimgroup/proj/dollar/), a two-dimensional template based gesture recognition.",https://github.com/voidplus/onedollar-unistroke-recognizer,0.2.4,,7,https://raw.github.com/voidplus/OneDollar-Unistroke-Recognizer/master/download/OneDollarUnistrokeRecognizer.zip,1370443575,library,069,,
,[Florian Jenett](http://bezier.de/),CoffeeScript Mode,Adds a CoffeeScript Mode based on Processing.js,https://github.com/fjenett/coffeescript-mode-processing,0.0.2,CoffeeScript Mode is based on JavaScript Mode and runs on top of Processing.js. It runs through a server and inherits the template system from JavaScript mode. CoffeeScript is a functional language that compiles to JavaScript and was created by (Jeremy Ashkenas)[https://github.com/jashkenas/coffee-script].,130,https://raw.github.com/fjenett/coffeescript-mode-processing/master/release/CoffeeScriptMode.zip,1355235157,mode,070,,
,[Florian Jenett](http://bezier.de/),CoffeeScript Mode,Adds a CoffeeScript Mode based on Processing.js,https://github.com/fjenett/coffeescript-mode-processing,0.0.3,CoffeeScript Mode is based on JavaScript Mode and runs on top of Processing.js. It runs through a server and inherits the template system from JavaScript mode. CoffeeScript is a functional language that compiles to JavaScript and was created by (Jeremy Ashkenas)[https://github.com/jashkenas/coffee-script].,222,https://raw.github.com/fjenett/coffeescript-mode-processing/master/release/CoffeeScriptMode.zip,1361901672,mode,070,,
,[Florian Jenett](http://bezier.de/),CoffeeScript Mode,Adds a CoffeeScript Mode based on Processing.js,https://github.com/fjenett/coffeescript-mode-processing,0.0.4,CoffeeScript Mode is based on JavaScript Mode and runs on top of Processing.js. It runs through a server and inherits the template system from JavaScript mode. CoffeeScript is a functional language that compiles to JavaScript and was created by (Jeremy Ashkenas)[https://github.com/jashkenas/coffee-script].,224,https://raw.github.com/fjenett/coffeescript-mode-processing/master/release/CoffeeScriptMode.zip,1363984208,mode,070,,
,[Florian Jenett](http://bezier.de/),CoffeeScript Mode,Adds a CoffeeScript Mode based on Processing.js,https://github.com/fjenett/coffeescript-mode-processing,0.0.7,CoffeeScript Mode is based on JavaScript Mode and runs on top of Processing.js. It runs through a server and inherits the template system from JavaScript mode. CoffeeScript is a functional language that compiles to JavaScript and was created by (Jeremy Ashkenas)[https://github.com/jashkenas/coffee-script].,267,https://raw.github.com/fjenett/coffeescript-mode-processing/master/release/CoffeeScriptMode.zip,1370443575,mode,070,,
Hardware,Henri DAVID,dmxP512,DMX output for enttec DMX USB PRO and lanbox LCE.,http://motscousus.com/stuff/2011-01_dmxP512/,1.1,,2,http://cloud.github.com/downloads/hdavid/dmxP512/dmxP512.zip,1355955708,library,071,,
Data,[Andreas Schlegel](http://www.sojamo.de/),oscP5,An Open Sound Control (OSC) implementation.,http://www.sojamo.de/libraries/oscp5,0.9.9,"The UDP, TCP, Multicast protocols are supported and can be used for client/server communication independently from OSC as well.",99,http://sojamo.de/libraries/oscp5/oscP5.zip,1357149732,library,072,,
Data,[Stephane Cousot](http://ubaa.net/),UDP,"Enables simple UDP communication, as well as multicast support.",http://ubaa.net/shared/processing/udp/,0.1,,1,http://ubaa.net/shared/processing/udp/udp.zip,1357326799,library,073,,
Simulation,[Andre Sier](http://s373.net/),cellularautomata,"Cellular automata in 1,2,3 dimensions.",http://s373.net/code/cellularautomata,0.0.5,,5,http://s373.net/code/cellularautomata/download/cellularautomata.zip,1357835106,library,074,,1361901672
Simulation,[Andre Sier](http://s373.net),dna,Simple dna library with mutation and crossovers from Karl Sims' paper.,http://s373.net/code/dna,005,,5,http://s373.net/code/dna/download/dna.zip,1357835106,library,075,,1361901672
Simulation,[Andre Sier](http://s373.net),boids,"Simulation of autonomous agent behaviors in 2D, 3D.",http://s373.net/code/boids,0.0.7,,7,http://s373.net/code/boids/download/boids.zip,1357835106,library,076,,1361901672
Video & Vision,[Andre Sier](http://s373.net),flob,Fast multi-blob detector and simple skeleton tracker using flood-fill algorithms.,http://s373.net/code/flob,021x,,21,http://s373.net/code/flob/download/flob.zip,1357835106,library,077,,1360083837
3D,[Andre Sier](http://s373.net),marchingcubes,Marching cubes implementation after Paul Bourke polygonize voxel.,http://s373.net/code/marchingcubes,0.1.0,,10,http://s373.net/code/marchingcubes/download/marchingcubes.zip,1357835106,library,078,,1363296303
Simulation,[Andre Sier](http://s373.net),marchingcubes,Marching cubes implementation after Paul Bourke polygonize voxel.,http://s373.net/code/marchingcubes,0.1.0,,10,http://s373.net/code/marchingcubes/download/marchingcubes.zip,1357835106,library,079,,1361901672
Fabrication,[Andre Sier](http://s373.net),marchingcubes,Marching cubes implementation after Paul Bourke polygonize voxel.,http://s373.net/code/marchingcubes,0.1.0,,10,http://s373.net/code/marchingcubes/download/marchingcubes.zip,1357835106,library,080,,1363296303
Video & Vision,[Stephane Cousot](http://ubaa.net/) and [Douglas Edric Stanley](http://abstractmachine.net/biography/),OpenCV,"An OpenCV implementation for processing including blob detection, face recognition and more.",http://ubaa.net/shared/processing/opencv/,0.1,,1,http://ubaa.net/shared/processing/opencv/download/opencv.zip,1357916161,library,081,,1395624905
Video & Vision,[Stephane Cousot](http://ubaa.net/) and [Douglas Edric Stanley](http://abstractmachine.net/biography/),OpenCV,"An OpenCV implementation for processing including blob detection, face recognition and more.",http://ubaa.net/shared/processing/opencv/,0.1.1,,11,http://ubaa.net/shared/processing/opencv/download/opencv.zip,1360083837,library,081,,1395624905
Utilities,[Jason Gessner](http://multiply.org/),TimedEvents,A couple of classes for firing off timed events at regular or random intervals.,http://multiply.org/processing/,1.0,TimedEvents provides 2 main functions: events fired periodically with a regular period or a random delay within a range you specify.,1,http://www.multiply.org/processing/TimedEvents.zip,1360008196,library,082,,
Utilities,[Jason Gessner](http://multiply.org/),TimedEvents,A couple of classes for firing off timed events at regular or random intervals.,http://multiply.org/processing/,1.0.1,TimedEvents provides 2 main functions: events fired periodically with a regular period or a random delay within a range you specify.,2,http://www.multiply.org/processing/TimedEvents.zip,1370443575,library,082,,
Animation,"Ryan Lester, Chris Novello, Sam Eilertsen, and Jen Kovnats",Hermes,Experimental game framework and engine for rapid prototyping of games and simulations.,http://rdlester.github.com/hermes,1.1,Leverges the strengths of Object-Oriented Design and the ease of Processing to make it easy to bring game mechanics to life. Built-in OSC support makes it easy to enable communication between your games and external data sources. Also includes animation/sprite and physics libraries that can be used outside the framework.,3,http://rdlester.github.com/hermes/downloads/hermes.zip,1360083837,library,083,,
Animation,"Ryan Lester, Chris Novello, Sam Eilertsen, and Jen Kovnats",Hermes,Experimental game framework and engine for rapid prototyping of games and simulations.,http://rdlester.github.com/hermes,1.2,Leverges the strengths of Object-Oriented Design and the ease of Processing to make it easy to bring game mechanics to life. Built-in OSC support makes it easy to enable communication between your games and external data sources. Also includes animation/sprite and physics libraries that can be used outside the framework.,4,http://rdlester.github.com/hermes/downloads/hermes.zip,1400560974,library,083,,
Compilation,"Ryan Lester, Chris Novello, Sam Eilertsen, and Jen Kovnats",Hermes,Experimental game framework and engine for rapid prototyping of games and simulations.,http://rdlester.github.com/hermes,1.1,Leverges the strengths of Object-Oriented Design and the ease of Processing to make it easy to bring game mechanics to life. Built-in OSC support makes it easy to enable communication between your games and external data sources. Also includes animation/sprite and physics libraries that can be used outside the framework.,3,http://rdlester.github.com/hermes/downloads/hermes.zip,1360083837,library,084,,
Compilation,"Ryan Lester, Chris Novello, Sam Eilertsen, and Jen Kovnats",Hermes,Experimental game framework and engine for rapid prototyping of games and simulations.,http://rdlester.github.com/hermes,1.2,Leverges the strengths of Object-Oriented Design and the ease of Processing to make it easy to bring game mechanics to life. Built-in OSC support makes it easy to enable communication between your games and external data sources. Also includes animation/sprite and physics libraries that can be used outside the framework.,4,http://rdlester.github.com/hermes/downloads/hermes.zip,1400560974,library,084,,
Geometry,"Ryan Lester, Chris Novello, Sam Eilertsen, and Jen Kovnats",Hermes,Experimental game framework and engine for rapid prototyping of games and simulations.,http://rdlester.github.com/hermes,1.1,Leverges the strengths of Object-Oriented Design and the ease of Processing to make it easy to bring game mechanics to life. Built-in OSC support makes it easy to enable communication between your games and external data sources. Also includes animation/sprite and physics libraries that can be used outside the framework.,3,http://rdlester.github.com/hermes/downloads/hermes.zip,1360083837,library,085,,
Geometry,"Ryan Lester, Chris Novello, Sam Eilertsen, and Jen Kovnats",Hermes,Experimental game framework and engine for rapid prototyping of games and simulations.,http://rdlester.github.com/hermes,1.2,Leverges the strengths of Object-Oriented Design and the ease of Processing to make it easy to bring game mechanics to life. Built-in OSC support makes it easy to enable communication between your games and external data sources. Also includes animation/sprite and physics libraries that can be used outside the framework.,4,http://rdlester.github.com/hermes/downloads/hermes.zip,1400560974,library,085,,
Simulation,"Ryan Lester, Chris Novello, Sam Eilertsen, and Jen Kovnats",Hermes,Experimental game framework and engine for rapid prototyping of games and simulations.,http://rdlester.github.com/hermes,1.1,Leverges the strengths of Object-Oriented Design and the ease of Processing to make it easy to bring game mechanics to life. Built-in OSC support makes it easy to enable communication between your games and external data sources. Also includes animation/sprite and physics libraries that can be used outside the framework.,3,http://rdlester.github.com/hermes/downloads/hermes.zip,1360083837,library,086,,
Simulation,"Ryan Lester, Chris Novello, Sam Eilertsen, and Jen Kovnats",Hermes,Experimental game framework and engine for rapid prototyping of games and simulations.,http://rdlester.github.com/hermes,1.2,Leverges the strengths of Object-Oriented Design and the ease of Processing to make it easy to bring game mechanics to life. Built-in OSC support makes it easy to enable communication between your games and external data sources. Also includes animation/sprite and physics libraries that can be used outside the framework.,4,http://rdlester.github.com/hermes/downloads/hermes.zip,1400560974,library,086,,
,[Florian Jenett](http://bezier.de/),JavaScript Mode,Adds a JavaScript Mode based on Processing.js,https://github.com/fjenett/javascript-mode-processing,0.3.1,JavaScript Mode is based on Processing.js. It runs through a server and contains a simple template system.,13,https://github.com/fjenett/javascript-mode-processing/raw/master/release/JavaScriptMode.zip,1361901672,mode,087,,
,[Florian Jenett](http://bezier.de/),JavaScript Mode,Adds a JavaScript Mode based on Processing.js,https://github.com/fjenett/javascript-mode-processing,0.3.1,JavaScript Mode is based on Processing.js. It runs through a server and contains a simple template system.,20,https://github.com/fjenett/javascript-mode-processing/raw/master/release/JavaScriptMode.zip,1370443575,mode,087,,
Typography,[Andreas Koller](http://andreaskoller.com),Fontastic,A font file writer for Processing.,http://code.andreaskoller.com/libraries/fontastic,0.3,Easily create and export TTF and WOFF (Webfonts).,3,https://raw.github.com/andreaskoller/Fontastic/master/download/Fontastic.zip,1363306078,library,088,,
Typography,[Andreas Koller](http://andreaskoller.com),Fontastic,A font file writer to create TTF and WOFF (Webfonts).,http://code.andreaskoller.com/libraries/fontastic,0.4,,4,https://raw.github.com/andreaskoller/Fontastic/master/download/Fontastic.zip,1371753847,library,088,,
Data,[Darius Morawiec](http://voidplus.de),SoundCloud,"Inofficial Java library, which simplifies the use of the official [SoundCloud Java API wrapper](https://github.com/soundcloud/java-api-wrapper).",https://github.com/voidplus/soundcloud-java-library,0.1,,1,https://raw.github.com/voidplus/soundcloud-java-library/master/processing/SoundCloud.zip,1363306078,library,089,,
Data,[Darius Morawiec](http://voidplus.de),SoundCloud,"Unofficial Java library, which simplifies the use of the official [SoundCloud Java API wrapper](https://github.com/soundcloud/java-api-wrapper).",https://github.com/voidplus/soundcloud-java-library,0.1,,2,https://raw.github.com/voidplus/soundcloud-java-library/master/processing/SoundCloud.zip,1363984208,library,089,,
Data,[Darius Morawiec](http://voidplus.de),SoundCloud,"Unofficial Java library, which simplifies the use of the official [SoundCloud Java API wrapper](https://github.com/soundcloud/java-api-wrapper).",https://github.com/voidplus/soundcloud-java-library,0.1.2,,4,https://raw.github.com/voidplus/soundcloud-java-library/master/processing/SoundCloud.zip,1370443575,library,089,,
Data,[Darius Morawiec](http://voidplus.de),SoundCloud,"Unofficial Java library, which simplifies the use of the official [SoundCloud Java API wrapper](https://github.com/soundcloud/java-api-wrapper).",https://github.com/voidplus/soundcloud-java-library,0.1.3,,5,https://raw.github.com/voidplus/soundcloud-java-library/master/processing/SoundCloud.zip,1377288365,library,089,,
Data,[Darius Morawiec](http://voidplus.de),SoundCloud,"Unofficial Java library, which simplifies the use of the official [SoundCloud Java API wrapper](https://github.com/soundcloud/java-api-wrapper).",https://github.com/voidplus/soundcloud-java-library,0.1.4,,6,https://raw.github.com/voidplus/soundcloud-java-library/master/processing/SoundCloud.zip,1389148222,library,089,,
Hardware,"[Michael Heuer](https://github.com/heuermh), [Leap Motion, Inc.](http://leapmotion.com)",LeapMotion,Forwards Leap Motion controller events to a Processing sketch.,https://github.com/heuermh/leap-motion-processing,1.4,,5,https://dl.dropbox.com/u/87680069/LeapMotion.zip,1363306078,library,090,,
Hardware,"[Michael Heuer](https://github.com/heuermh) and [Leap Motion, Inc.](http://leapmotion.com)",LeapMotion,Forwards Leap Motion controller events to a Processing sketch.,https://github.com/heuermh/leap-motion-processing,1.4.1,,6,https://dl.dropbox.com/u/87680069/LeapMotion.zip,1364320855,library,090,,
Hardware,"[Michael Heuer](https://github.com/heuermh) and [Leap Motion, Inc.](http://leapmotion.com)",LeapMotion,Forwards Leap Motion controller events to a Processing sketch.,https://github.com/heuermh/leap-motion-processing,1.6,,8,https://dl.dropbox.com/u/87680069/LeapMotion.zip,1365954933,library,090,,
Hardware,"[Michael Heuer](https://github.com/heuermh) and [Leap Motion, Inc.](http://leapmotion.com)",LeapMotion,Forwards Leap Motion controller events to a Processing sketch.,https://github.com/heuermh/leap-motion-processing,1.8,,10,https://dl.dropbox.com/u/87680069/LeapMotion.zip,1370443575,library,090,,
Hardware,"[Michael Heuer](https://github.com/heuermh) and [Leap Motion, Inc.](http://leapmotion.com)",LeapMotion,Forwards Leap Motion controller events to a Processing sketch.,https://github.com/heuermh/leap-motion-processing,1.9,,11,https://dl.dropbox.com/u/87680069/LeapMotion.zip,1371153336,library,090,,
Hardware,"[Michael Heuer](https://github.com/heuermh) and [Leap Motion, Inc.](http://leapmotion.com)",LeapMotion,Forwards Leap Motion controller events to a Processing sketch.,https://github.com/heuermh/leap-motion-processing,1.10,,12,https://dl.dropbox.com/u/87680069/LeapMotion.zip,1374167139,library,090,,
Hardware,[Michael Heuer](https://github.com/heuermh),LeapMotion,Forwards Leap Motion controller events to a Processing sketch.,https://github.com/heuermh/leap-motion-processing,1.11,,13,https://dl.dropbox.com/u/87680069/LeapMotion.zip,1375205937,library,090,,
Hardware,[Michael Heuer](https://github.com/heuermh),LeapMotion,Forwards Leap Motion controller events to a Processing sketch.,https://github.com/heuermh/leap-motion-processing,1.12,,14,https://dl.dropbox.com/u/87680069/LeapMotion.zip,1377288365,library,090,,
Hardware,[Michael Heuer](https://github.com/heuermh),LeapMotion,Forwards Leap Motion controller events to a Processing sketch.,https://github.com/heuermh/leap-motion-processing,1.13,,15,https://dl.dropbox.com/u/87680069/LeapMotion.zip,1383939207,library,090,,
Hardware,[Michael Heuer](https://github.com/heuermh),LeapMotion,Forwards Leap Motion controller events to a Processing sketch.,https://github.com/heuermh/leap-motion-processing,1.14,,16,https://dl.dropbox.com/u/87680069/LeapMotion.zip,1402241563,library,090,,
I/O,[Jesse Louis-Rosenberg](http://n-e-r-v-o-u-s.com),OBJExport,This is a simple library to export surfaces from processing as OBJ files. It is used the same way the PDF library is used.,http://n-e-r-v-o-u-s.com/tools/obj,0.2.2,,4,http://n-e-r-v-o-u-s.com/tools/obj/OBJExport.zip,1363357864,library,091,,
I/O,[Jesse Louis-Rosenberg](http://n-e-r-v-o-u-s.com),OBJExport,This is a simple library to export surfaces from processing as OBJ files. It is used the same way the PDF library is used.,http://n-e-r-v-o-u-s.com/tools/obj,0.2.3,,5,http://n-e-r-v-o-u-s.com/tools/obj/OBJExport.zip,1363984208,library,091,,
I/O,[Jesse Louis-Rosenberg](http://n-e-r-v-o-u-s.com),OBJExport,This is a simple library to export surfaces from processing as OBJ files. It is used the same way the PDF library is used.,http://n-e-r-v-o-u-s.com/tools/obj,0.2.4,,6,http://n-e-r-v-o-u-s.com/tools/obj/OBJExport.zip,1370443575,library,091,,
Sound,[Nikolaus Gradwohl](http://www.local-guru.net),ttslib,ttslib makes your sketches speak with the help of freetts.,http://www.local-guru.net/blog/pages/ttslib,0.4,,4,http://www.local-guru.net/projects/ttslib/ttslib.zip,1363357864,library,092,,
Other,[Peter Lager](http://www.lagers.org.uk),Path_Finder,Find paths through 2D/3D navigation graphs.,http://www.lagers.org.uk/pfind/index.html,0.1.2,"Define a graph in terms of nodes and edges. Then use BFS, DFS, Dijkstra or A* to find possible paths through the graph.",2,http://www.lagers.org.uk/processing/pathfinder/Path_Finder.zip,1363384076,library,093,,
Utilities,[Michael Heuer](https://github.com/heuermh),Executor,Scheduled executor service for Processing.,https://github.com/heuermh/executor-processing,1.0.2,"Run tasks (reflective method calls to your PApplet) later, repeat tasks at intervals, and schedule tasks to happen after other scheduled tasks.",3,https://dl.dropbox.com/u/87680069/executor.zip,1363384076,library,094,,
Animation,[Michael Heuer](https://github.com/heuermh),Frames,Sprite sheet and frame animation support in Processing.,https://github.com/heuermh/frames-processing,1.0,,1,https://dl.dropbox.com/u/87680069/frames.zip,1363384076,library,095,,
,[Peter Lager](http://www.lagers.org.uk),AppletMaker,Applet exporter and signer.,http://www.lagers.org.uk/appletutil/,0.1.2,Simple wizard style interface to export and sign (optional) applets from Processing 2.0,2,http://www.lagers.org.uk/processing/appletmaker/AppletMaker.zip,1363447398,tool,096,,
,[Peter Lager](http://www.lagers.org.uk),AppletMaker,Applet exporter and signer.,http://www.lagers.org.uk/appletutil/,0.1.3,Simple wizard style interface to export and sign (optional) applets from Processing 2.0,3,http://www.lagers.org.uk/processing/appletmaker/AppletMaker.zip,1389148222,tool,096,,
I/O,[Ostap Andrusiv](http://andrusiv.com),SelectFile,"Android library which provides Dialogs for selectInput(), selectFolder() and selectOutput() methods.",https://github.com/pif/android-select-file/tree/dlg,0.0.1,Android misses open&save file dialogs. SelectFile library adds these dialogs to the Processing for Android. It is specifically designed for Android mode in Processing 2.0. All interaction with the library is done through FileLibrary class.,1,http://pif.github.com/android-select-file/download/SelectFile.zip,1364320855,library,097,,
I/O,"[Zachary Cook](http://vialab.science.uoit.ca/portfolio/zachary-cook), [Erik Paluka](http://www.erikpaluka.com/), [Dr. Christopher Collins](http://vialab.science.uoit.ca/portfolio/christopher-m-collins), and [Dr. Mark Hancock](markhancock.ca)",SimpleMultiTouch (SMT),A toolkit for making multi-touch easy to use for non-programmers.,http://vialab.science.uoit.ca/portfolio/smt-toolkit,3.4-pre,"It provides back-end device support for Tuio, WM_Touch*, Smart_SDK*, Android, Leap Motion*, and emulated MOUSE. *Windows-Only",1,http://vialab.science.uoit.ca/smt/SMT.zip,1365954933,library,098,,
I/O,"[Zachary Cook](http://vialab.science.uoit.ca/portfolio/zachary-cook), [Erik Paluka](http://www.erikpaluka.com/), [Dr. Christopher Collins](http://vialab.science.uoit.ca/portfolio/christopher-m-collins), and [Dr. Mark Hancock](markhancock.ca)",Simple Multi-Touch (SMT),A toolkit for making multi-touch easy to use for non-programmers.,http://vialab.science.uoit.ca/portfolio/smt-toolkit,3.4,"It provides back-end device support for Tuio, WM_Touch*, Smart_SDK*, Android, Leap Motion*, and emulated MOUSE. *Windows-Only",2,http://vialab.science.uoit.ca/smt/SMT.zip,1366490582,library,098,,
I/O,"[Zachary Cook](http://vialab.science.uoit.ca/portfolio/zachary-cook), [Erik Paluka](http://www.erikpaluka.com/), [Dr. Christopher Collins](http://vialab.science.uoit.ca/portfolio/christopher-m-collins), and [Dr. Mark Hancock](http://markhancock.ca/)",Simple Multi-Touch (SMT),Multi-touch prototyping and development made simple.,http://vialab.science.uoit.ca/portfolio/smt-toolkit,3.5.1,"It provides back-end device support for Tuio, WM_Touch* - requires [VC2012 Redistributable](http://www.microsoft.com/en-au/download/details.aspx?id=30679), Smart_SDK*, Android, Leap Motion*, and emulated MOUSE. *Windows-Only",7,http://vialab.science.uoit.ca/smt/SMT.zip,1370443575,library,098,,
I/O,"[Zachary Cook](http://vialab.science.uoit.ca/portfolio/zachary-cook), [Erik Paluka](http://www.erikpaluka.com/), [Dr. Christopher Collins](http://vialab.science.uoit.ca/portfolio/christopher-m-collins), and [Dr. Mark Hancock](http://markhancock.ca/)",Simple Multi-Touch (SMT),Multi-touch prototyping and development made simple.,http://vialab.science.uoit.ca/portfolio/smt-toolkit,3.5.2,"It provides back-end device support for Tuio, WM_Touch* - requires [VC2012 Redistributable](http://www.microsoft.com/en-au/download/details.aspx?id=30679), Smart_SDK*, Android, Leap Motion*, and emulated MOUSE. *Windows-Only",8,http://vialab.science.uoit.ca/smt/SMT.zip,1371153336,library,098,,
I/O,"[Zachary Cook](http://vialab.science.uoit.ca/portfolio/zachary-cook), [Erik Paluka](http://www.erikpaluka.com/), [Dr. Christopher Collins](http://vialab.science.uoit.ca/portfolio/christopher-m-collins), and [Dr. Mark Hancock](http://markhancock.ca/)",Simple Multi-Touch (SMT),Multi-touch prototyping and development made simple.,http://vialab.science.uoit.ca/portfolio/smt-toolkit,3.5.3,"It provides back-end device support for Tuio, WM_Touch* - requires [VC2012 Redistributable](http://www.microsoft.com/en-au/download/details.aspx?id=30679), Smart_SDK*, Android, Leap Motion*, and emulated MOUSE. *Windows-Only",9,http://vialab.science.uoit.ca/smt/SMT.zip,1371753847,library,098,,
I/O,"[Zachary Cook](http://vialab.science.uoit.ca/portfolio/zachary-cook), [Erik Paluka](http://www.erikpaluka.com/), [Dr. Christopher Collins](http://vialab.science.uoit.ca/portfolio/christopher-m-collins), and [Dr. Mark Hancock](http://markhancock.ca/)",Simple Multi-Touch (SMT),Multi-touch prototyping and development made simple.,http://vialab.science.uoit.ca/portfolio/smt-toolkit,3.6,"It provides back-end device support for Tuio, WM_Touch* - requires [VC2012 Redistributable](http://www.microsoft.com/en-au/download/details.aspx?id=30679), Smart_SDK*, Android, Leap Motion*, and emulated MOUSE. *Windows-Only",11,http://vialab.science.uoit.ca/smt/SMT.zip,1372724271,library,098,,
